no,username,balance
949,py-3cef96d,3601.73
950,py-a3d68b4,7225.05
951,py-1c1d4df,2054.06
952,py-e6cb2a3,9779.20
953,py-9232fe8,4972.35
954,py-6395ebd,4048.66
955,py-ef4e3b7,4809.27
956,py-168908d,6842.32
957,py-2ba5966,4253.48
958,py-d240e3d,9403.99
959,py-0f840be,3503.37
960,py-437d7d1,5896.03
961,py-d707329,8399.42
962,py-5c93626,1069.21
963,py-1ce927f,2708.67
964,py-8065d07,5214.64
965,py-eeb69a3,4808.90
966,py-4e0cb6f,343.93
967,py-6cfe0e6,2346.75
968,py-8f468c8,1898.88
969,py-e744f91,1426.03
970,py-89fcd07,6376.63
971,py-6602294,9767.17
972,py-c22abfa,3160.16
973,py-ca75910,1530.06
974,py-4311359,7513.48
975,py-92977ae,6215.80
976,py-9c01802,7933.07
977,py-cc1aa43,9198.70
978,py-2ab5641,3696.78
979,py-c32d9bf,6495.46
980,py-d79aac0,7951.98
981,py-287e03d,4860.75
982,py-fec8d47,9199.62
983,py-6aab127,3316.93
984,py-d93ed5b,8796.51
985,py-54a367d,1220.50
986,py-fe7ee8f,2793.32
987,py-df6d233,5098.20
988,py-9908279,1952.15
989,py-a1140a3,3587.50
990,py-4fac9ba,8823.47
991,py-692f93b,9878.78
992,py-860320b,5345.71
993,py-7b13b22,2347.03
994,py-934815a,6532.31
995,py-2bcab9d,7321.43
996,py-0b8aff0,299.85
997,py-ec5aa0b,7679.91
998,py-9ab0d88,4740.37
999,py-b706835,9244.44
1000,py-a9b7ba7,5340.84
1001,py-b8c37e3,2362.62
1002,py-fba9d88,6075.58
1003,py-aa68c75,2195.14
1004,py-fed3339,4024.00
1005,py-2387337,9645.80
1006,py-9246444,5241.68
1007,py-d7322ed,9683.13
1008,py-1587965,3706.31
1009,py-31b3b31,8489.86
1010,py-1e48c44,3568.70
1011,py-7f975a5,7179.35
1012,py-f33ba15,7063.08
1013,py-6b18003,1543.89
1014,py-766d856,5667.00
1015,py-298923c,9888.75
1016,py-08fe262,4224.58
1017,py-5d616dd,9350.29
1018,py-ef50c33,9560.03
1019,py-03e0704,2011.06
1020,py-65cc2c8,4881.69
1021,py-0768281,6413.56
1022,py-93d6564,7198.07
1023,py-ce5140d,5554.65
1024,py-021bbc7,4306.50
1025,py-82b8a34,7038.98
1026,py-24146db,9949.82
1027,py-883e881,1041.44
1028,py-3806734,3702.66
1029,py-84d2004,3427.88
1030,py-e515df0,8185.24
1031,py-afdec70,8222.39
1032,py-995e1fd,179.55
1033,py-e17184b,252.31
1034,py-bdb106a,9200.08
1035,py-a34bacf,9935.27
1036,py-83fa5a4,1214.76
1037,py-eddb904,6201.66
1038,py-6d70cb6,8875.96
1039,py-27ed0fb,3534.61
1040,py-537d9b6,4322.65
1041,py-d736bb1,291.68
1042,py-9ac403d,998.91
1043,py-b9141af,8197.58
1044,py-1019c80,693.92
1045,py-a0e2a2c,4898.67
1046,py-1579779,5609.98
1047,py-20b5e1c,2193.90
1048,py-7cce53c,9116.95
1049,py-58c5480,3861.87
1050,py-5055cbf,5592.40
1051,py-456ac9b,2921.02
1052,py-f4dd765,6578.10
1053,py-7fec306,4963.43
1054,py-db576a7,2683.65
1055,py-53c0411,2238.26
1056,py-4ca8278,6708.22
1057,py-d8700cb,3736.92
1058,py-b4d168b,7206.06
1059,py-4a08142,8463.91
1060,py-299a23a,3155.67
1061,py-a89cf52,7209.30
1062,py-cd89fef,2672.43
1063,py-6c340f2,3551.33
1064,py-2290a73,2797.85
1065,py-a2137a2,6890.66
1066,py-43dd49b,4230.41
1067,py-31857b4,9552.30
1068,py-53adaf4,9119.98
1069,py-fc2c7c4,4582.51
1070,py-dc58e3a,3995.72
1071,py-1b0114c,1165.35
1072,py-a1519de,5057.73
1073,py-390e982,1877.42
1074,py-708f3cf,5205.34
1075,py-4607263,3513.19
1076,py-8a1e808,9060.84
1077,py-062ddb6,6709.34
1078,py-522a9ae,5527.60
1079,py-43baa67,5710.32
1080,py-731c83d,2688.71
1081,py-36a16a2,169.65
1082,py-818f465,7542.72
1083,py-e5e63da,1103.71
1084,py-9f36407,5710.91
1085,py-4f16c81,8060.24
1086,py-d91d1b4,1361.84
1087,py-a26398d,3935.99
1088,py-b1563a7,414.91
1089,py-03f5446,8257.45
1090,py-8b40665,5141.24
1091,py-754dda4,3288.16
1092,py-6a2feef,2625.63
1093,py-68b1fbe,6626.63
1094,py-41bfd20,2755.60
1095,py-d6723e7,3375.95
1096,py-4e2545f,9467.27
1097,py-db2b418,6137.05
1098,py-a5e0ff6,6446.32
1099,py-a016070,5054.81
1100,py-1e6e0a0,7359.02
1101,py-c6bff62,8236.97
1102,py-c667d53,5666.95
1103,py-aace49c,6815.52
1104,py-4da0404,3115.59
1105,py-af21d0c,5725.83
1106,py-c9f95a0,7672.05
1107,py-e58cc5c,3504.72
1108,py-b9d487a,9405.13
1109,py-8f1d436,5340.32
1110,py-2cbca44,6827.99
1111,py-b59c67b,1846.29
1112,py-20d135f,5995.09
1113,py-9c3b183,5579.99
1114,py-d6ef5f7,2101.50
1115,py-e19347e,5524.52
1116,py-dd77279,8795.87
1117,py-0eec27c,5809.94
1118,py-c60d060,4193.95
1119,py-8597a6c,4815.58
1120,py-c6036a6,2778.94
1121,py-3a15c7d,1633.38
1122,py-3b712de,3375.73
1123,py-2cfd456,2243.42
1124,py-c7635bf,2195.35
1125,py-c21002f,5701.40
1126,py-ffeed84,1320.15
1127,py-678a149,7163.75
1128,py-3fe78a8,6246.18
1129,py-69a5b59,7593.16
1130,py-4a213d3,5606.72
1131,py-fe709c6,1541.91
1132,py-571e0f7,8522.85
1133,py-fd06b8e,6573.35
1134,py-7c9d0b1,4771.99
1135,py-fd2c5e4,6407.38
1136,py-47a6582,5020.88
1137,py-801c14f,4924.79
1138,py-c3e0c62,2795.04
1139,py-1842603,7359.30
1140,py-8248a99,8388.67
1141,py-f7f580e,5402.11
1142,py-8ce6790,2148.12
1143,py-208e43f,2511.25
1144,py-4588e67,5302.11
1145,py-feab05a,2222.13
1146,py-8a3363a,5472.39
1147,py-a1d5018,8364.94
1148,py-df0aab0,5875.52
1149,py-09c6c37,4502.37
1150,py-2b38c2d,1549.91
1151,py-f197002,9703.14
1152,py-45f31d1,8474.78
1153,py-55b1927,2886.74
1154,py-e8b1cbd,7062.41
1155,py-285f89b,3560.34
1156,py-e223121,6247.62
1157,py-a8240cb,7456.76
1158,py-0c048b3,3279.83
1159,py-16e6a33,7336.56
1160,py-884d799,626.11
1161,py-38ca895,7654.07
1162,py-abea47b,8092.89
1163,py-6e7d2da,5855.48
1164,py-00e26af,8180.80
1165,py-a3fb4fb,1602.63
1166,py-0f2c9a9,9765.73
1167,py-9da187a,6144.58
1168,py-2f29b6e,1462.76
1169,py-1e1d184,4096.14
1170,py-3eb71f6,3152.86
1171,py-a113c1e,373.71
1172,py-36a1694,787.21
1173,py-0a0a0c8,9222.23
1174,py-3473dec,8643.19
1175,py-1896a3b,9009.77
1176,py-a7d8ae4,8130.79
1177,py-83f97f4,4154.34
1178,py-7d771e0,526.07
1179,py-dabd8d2,1257.27
1180,py-6eb6e75,1610.52
1181,py-2ac2406,5645.80
1182,py-f473306,5073.81
1183,py-0e095e0,7815.09
1184,py-97af4fb,5174.36
1185,py-5680522,8466.89
1186,py-2b6d65b,2362.79
1187,py-4f28480,4964.67
1188,py-c44e503,3031.89
1189,py-82c2559,4313.07
1190,py-160c886,7087.26
1191,py-b20bb95,3021.54
1192,py-52292e0,1178.50
1193,py-9a3d458,4379.67
1194,py-a42a596,9843.72
1195,py-0188e8b,6434.74
1196,py-9adeb82,6693.04
1197,py-ae5e3ce,8278.61
1198,py-c54e783,1368.91
1199,py-4d2e7bd,8502.66
1200,py-fe2d010,5448.50
1201,py-7501e5d,1310.66
1202,py-147702d,1996.94
1203,py-491442d,1288.10
1204,py-fb2fcd5,969.20
1205,py-b571ece,6853.58
1206,py-144a3f7,981.91
1207,py-4e4e53a,160.79
1208,py-a58149d,4331.64
1209,py-7e7e69e,4646.96
1210,py-f7cade8,9909.56
1211,py-285ab94,8407.08
1212,py-a016102,150.56
1213,py-33ceb07,6942.60
1214,py-c8ba76c,2271.73
1215,py-a4d2f0d,7752.59
1216,py-3948ead,1302.73
1217,py-6a61d42,515.08
1218,py-3f67fd9,8201.36
1219,py-2715518,6672.46
1220,py-b24d516,2454.29
1221,py-1d72310,4417.70
1222,py-3a029f0,2266.13
1223,py-43cca4b,5398.15
1224,py-68d13cf,2635.60
1225,py-25df35d,5604.41
1226,py-3210ddb,5484.99
1227,py-c4851e8,3513.78
1228,py-eb86d51,3374.95
1229,py-310ce61,1730.04
1230,py-4122cb1,9592.43
1231,py-6c14da1,6832.26
1232,py-e53a0a2,4214.35
1233,py-e034fb6,3437.00
1234,py-81dc9bd,3543.88
1235,py-9996535,2255.31
1236,py-7bccfde,1977.39
1237,py-a9eb812,4116.53
1238,py-d389017,3988.56
1239,py-b3ba8f1,7062.02
1240,py-a9078e8,9383.31
1241,py-1c65cef,4519.23
1242,py-2de5d16,2172.49
1243,py-e1d5be1,9332.88
1244,py-2c89109,9662.46
1245,py-5eac43a,9322.68
1246,py-905056c,1110.35
1247,py-e6d8545,7651.77
1248,py-39e4973,9314.29
1249,py-2ba8698,3331.62
1250,py-81e5f81,9993.38
1251,py-838e8af,8243.55
1252,py-a284df1,6961.99
1253,py-b495ce6,5352.32
1254,py-884ce4b,7978.98
1255,py-3bf55bb,8579.85
1256,py-e325107,9454.68
1257,py-cd758e8,3878.21
1258,py-26588e9,8178.72
1259,py-68a83ee,7010.40
1260,py-f4573fc,7932.97
1261,py-17326d1,8202.53
1262,py-dc4c44f,7928.32
1263,py-7eb3c8b,3434.42
1264,py-6c8dba7,6567.79
1265,py-0ce2ffd,5963.92
1266,py-8e2cfdc,4943.75
1267,py-b51a15f,4236.82
1268,py-193002e,4020.76
1269,py-e004061,9794.05
1270,py-c850371,7355.19
1271,py-c1e39d9,6197.45
1272,py-7810ccd,7326.45
1273,py-f91e24d,4952.77
1274,py-e702e51,5060.35
1275,py-bb04af0,7255.05
1276,py-fb60d41,1466.27
1277,py-d759175,1885.62
1278,py-ab1a4d0,6919.29
1279,py-9956656,3174.83
1280,py-da11e8c,1964.61
1281,py-d94e18a,9710.34
1282,py-1cecc7a,6677.49
1283,py-018b59c,2731.44
1284,py-242c100,6935.08
1285,py-944bdd9,1010.92
1286,py-c0a271b,8015.90
1287,py-4079016,5364.59
1288,py-0e9fa1f,3164.22
1289,py-0829424,3910.47
1290,py-7022294,506.15
1291,py-71f6278,2226.65
1292,py-459a4dd,1940.71
1293,py-7c82fab,2867.50
1294,py-84438b7,8541.46
1295,py-dc87c13,4258.78
1296,py-2812e5c,621.09
1297,py-286674e,9131.91
1298,py-a51fb97,1387.52
1299,py-a0833c8,5365.36
1300,py-6f3e29a,7833.61
1301,py-2df4524,9609.31
1302,py-996009f,2092.47
1303,py-d282ef2,4185.05
1304,py-5caf41d,7799.54
1305,py-fd5c905,9396.64
1306,py-7940ab4,8742.53
1307,py-f93882c,4708.87
1308,py-a0872cc,503.63
1309,py-4476b92,884.79
1310,py-535ab76,7818.70
1311,py-7bb0607,2852.99
1312,py-f29b38f,4255.13
1313,py-f096969,880.66
1314,py-50905d7,7923.01
1315,py-dfd7468,2756.38
1316,py-f3f1b7f,6621.71
1317,py-93fb9d4,6515.68
1318,py-76cf99d,8531.20
1319,py-1ee3dfc,8736.43
1320,py-2a50e9c,8932.09
1321,py-f9be311,6891.51
1322,py-dc960c4,8256.49
1323,py-4671aea,6252.77
1324,py-bb7946e,923.88
1325,py-3546ab4,8878.91
1326,py-c70daf2,7693.79
1327,py-17fafe5,6632.04
1328,py-4c22bd4,3790.07
1329,py-01e9565,8521.61
1330,py-fe51510,8759.80
1331,py-e077e1a,7920.80
1332,py-28e209b,446.22
1333,py-ff49cc4,5215.10
1334,py-8edd721,3288.37
1335,py-9cb67ff,8036.84
1336,py-3d779ca,3601.23
1337,py-e48e132,2330.68
1338,py-0531165,9103.65
1339,py-d10ec7c,3204.84
1340,py-4f87658,4909.51
1341,py-33ebd5b,2967.19
1342,py-5e1b18c,5675.43
1343,py-674bfc5,4490.57
1344,py-a50abba,590.77
1345,py-86109d4,8334.46
1346,py-82965d4,9636.58
1347,py-0e55666,4879.82
1348,py-c73dfe6,7504.63
1349,py-bcc0d40,7374.65
1350,py-861dc9b,3991.35
1351,py-3e313b9,8049.05
1352,py-8b0dc65,2895.80
1353,py-ee8374e,7497.41
1354,py-af47327,2738.02
1355,py-b8c27b7,8590.12
1356,py-980ecd0,5663.22
1357,py-c26820b,7553.49
1358,py-83adc92,5989.07
1359,py-8d3369c,9217.95
1360,py-fb508ef,8403.40
1361,py-cf9a242,3408.41
1362,py-a9be4c2,3480.79
1363,py-9683cc5,4570.82
1364,py-effc299,4420.00
1365,py-cf1f78f,2469.55
1366,py-6a5889b,1613.09
1367,py-a223c6b,4148.07
1368,py-6c1da88,3120.56
1369,py-0e3a37a,7633.63
1370,py-d1ee59e,4709.27
1371,py-81ca026,3095.53
1372,py-f3bd5ad,1759.22
1373,py-e56b06c,7617.10
1374,py-792c7b5,8719.99
1375,py-70feb62,7961.11
1376,py-79a49b3,5479.90
1377,py-f52378e,6251.44
1378,py-8d9a0ad,5945.19
1379,py-bad5f33,9399.82
1380,py-ea8fcd9,8613.69
1381,py-d821183,3862.93
1382,py-4e0d67e,2735.90
1383,py-cd0dce8,9501.05
1384,py-5ca3e9b,8717.98
1385,py-86e8f7a,4437.39
1386,py-363763e,6592.86
1387,py-4fa7c62,508.67
1388,py-0c0a756,1929.97
1389,py-2bd7f90,9716.06
1390,py-359f384,3871.47
1391,py-7f53f8c,382.50
1392,py-c082681,5138.39
1393,py-ad3019b,5124.50
1394,py-f016e59,9883.75
1395,py-14d9e80,4300.69
1396,py-0966289,3199.70
1397,py-215a71a,8238.24
1398,py-d973132,4509.75
1399,py-602d130,2642.64
1400,py-f0dd4a9,7353.68
1401,py-9701a1c,8563.00
1402,py-28fc278,6963.07
1403,py-4edaa10,5148.32
1404,py-186a157,2063.86
1405,py-3de2334,8327.12
1406,py-b7087c1,3883.83
1407,py-46771d1,424.81
1408,py-6d9c547,2542.75
1409,py-7b5b23f,4655.47
1410,py-512c5ca,3474.88
1411,py-54072f4,3799.67
1412,py-0e4e946,4315.42
1413,py-59f51fd,5255.46
1414,py-7a67415,8837.94
1415,py-a60937e,7146.56
1416,py-23ad3e3,6152.60
1417,py-9a1756f,6939.20
1418,py-309928d,8741.44
1419,py-30c8e1c,3229.59
1420,py-90db9da,3614.10
1421,py-9aa42b3,947.90
1422,py-0ed9422,5748.60
1423,py-856fc81,6671.77
1424,py-489d039,6212.78
1425,py-a424ed4,6483.72
1426,py-299fb21,8901.59
1427,py-970af30,6544.63
1428,py-0663a4d,4405.36
1429,py-5635273,5131.14
1430,py-411ae1b,3654.78
1431,py-e11943a,8224.02
1432,py-56468d5,1333.41
1433,py-b069b34,8547.05
1434,py-7895fc1,7251.58
1435,py-1f3202d,1135.63
1436,py-eaa32c9,6255.77
1437,py-a8f8f60,2011.57
1438,py-db6ebd0,7386.09
1439,py-540ae6b,9736.43
1440,py-f4a331b,8279.20
1441,py-b197ffd,9716.13
1442,py-f69e505,3121.16
1443,py-8fb5f8b,8239.03
1444,py-afe4346,6915.12
1445,py-b265ce6,9925.12
1446,py-8fb21ee,6482.62
1447,py-c930eec,2139.67
1448,py-e94f63f,1685.47
1449,py-2dffbc4,6854.46
1450,py-c5cc17e,7353.69
1451,py-80a8155,6918.62
1452,py-6786f3c,5743.72
1453,py-536a76f,9926.87
1454,py-3bbfdde,1302.48
1455,py-0a1bf96,8977.74
1456,py-5e76bef,4639.38
1457,py-01d8bae,8386.38
1458,py-4dcae38,3519.43
1459,py-1abb1e1,7805.28
1460,py-07042ac,1997.08
1461,py-9515140,7124.96
1462,py-ad71c82,8736.05
1463,py-fe70c36,7619.94
1464,py-c913303,8140.29
1465,py-372d3f3,4829.16
1466,py-6d9cb7d,1680.18
1467,py-0245952,453.36
1468,py-cec6f62,6574.77
1469,py-991de29,3326.44
1470,py-42ffcf0,110.47
1471,py-8b0d268,3242.83
1472,py-daa96d9,811.03
1473,py-ac796a5,7130.55
1474,py-7d6044e,6065.80
1475,py-571d3a9,8175.75
1476,py-97275a2,965.50
1477,py-78b9cab,2550.76
1478,py-83cdcec,152.73
1479,py-dc09c97,7531.17
1480,py-e816c63,1981.40
1481,py-4e8412a,1200.87
1482,py-ab541d8,1992.45
1483,py-bffc983,2113.28
1484,py-729c688,465.64
1485,py-7fb8ceb,5515.48
1486,py-86df7dc,3747.19
1487,py-6d3a1e0,2890.67
1488,py-8a146f1,3620.77
1489,py-1baff70,3464.10
1490,py-f187a23,9237.59
1491,py-226d1f1,7408.34
1492,py-e655c77,4934.49
1493,py-1714726,7464.27
1494,py-fcdf25d,3103.51
1495,py-fa1e9c9,8692.57
1496,py-1415db7,6207.64
1497,py-55c567f,7632.11
1498,py-ced556c,3623.52
1499,py-6490791,9483.66
1500,py-cfa5301,6178.77
1501,py-5cbdfd0,7678.81
1502,py-77f959f,5315.24
1503,py-0c8ce55,8058.11
1504,py-49b8b4f,2469.21
1505,py-0c9ebb2,5297.25
1506,py-b5488ae,495.36
1507,py-4dcf435,1521.16
1508,py-ebd6d2f,3327.45
1509,py-1cd3882,9623.27
1510,py-41a6037,6207.32
1511,py-ebb7104,6970.98
1512,py-0f3d014,2766.81
1513,py-2b3bf3e,2254.82
1514,py-83f2550,8695.26
1515,py-bc73169,9743.45
1516,py-490640b,4105.87
1517,py-81c8727,5621.56
1518,py-42d6c7d,8684.60
1519,py-5607fe8,9355.46
1520,py-db19150,4889.24
1521,py-253f7b5,5866.46
1522,py-3fb451c,1889.97
1523,py-df12ecd,163.70
1524,py-471c75e,9979.23
1525,py-8c00dee,4582.53
1526,py-e60e81c,8909.97
1527,py-5cce8de,2010.33
1528,py-109d2dd,7503.89
1529,py-aa486f2,2707.97
1530,py-cb8acb1,9746.98
1531,py-99adff4,986.62
1532,py-0804083,7543.22
1533,py-3530922,4307.29
1534,py-d63fbf8,8627.62
1535,py-748ba69,2055.75
1536,py-b5a1fc2,3946.21
1537,py-d1a6964,1436.33
1538,py-b60c5ab,7320.96
1539,py-17e23e5,8764.26
1540,py-cda7217,3733.08
1541,py-1373b28,9537.63
1542,py-d010396,3525.12
1543,py-819c9fb,2868.67
1544,py-f337d99,4972.02
1545,py-89ae0fe,1043.74
1546,py-aff0a6a,6517.86
1547,py-204da25,4706.21
1548,py-35464c8,653.37
1549,py-c88d8d0,4953.28
1550,py-6b8eba4,8797.45
1551,py-4e6cd95,4819.49
1552,py-351b335,850.32
1553,py-18ead4c,2565.60
1554,py-98986c0,7011.74
1555,py-b2dd140,7320.41
1556,py-4e9cec1,7378.44
1557,py-596f713,5649.09
1558,py-2992100,4477.19
1559,py-020c8bf,3410.88
1560,py-3a20f62,5689.46
1561,py-b132ecc,8408.18
1562,py-92af93f,9672.55
1563,py-4d6e474,4346.94
1564,py-facf9f7,6619.71
1565,py-d961e9f,8099.09
1566,py-be53ee6,4323.17
1567,py-18d10dc,8379.66
1568,py-dfa92d8,5871.14
1569,py-655ea4b,7077.27
1570,py-7949e45,5062.81
1571,py-7bd28f1,3657.31
1572,py-452bf20,1119.19
1573,py-a1afc58,6471.88
1574,py-0d4f480,3228.56
1575,py-70efba6,7423.31
1576,py-af5afd7,5598.17
1577,py-7e1d842,1686.47
1578,py-95d309f,8793.96
1579,py-ed42277,1754.60
1580,py-dc5c768,6192.09
1581,py-88a1996,5239.01
1582,py-b710915,263.58
1583,py-076023e,1933.34
1584,py-277281a,3124.77
1585,py-228499b,9603.80
1586,py-8f19793,1122.46
1587,py-49af6c4,7032.51
1588,py-894b77f,1676.76
1589,py-dca5672,5746.24
1590,py-bcb41cc,1117.78
1591,py-5129a5d,8433.70
1592,py-d72fbbc,9550.19
1593,py-06a81a4,8942.76
1594,py-0ebcc77,8553.75
1595,py-d88518a,5485.91
1596,py-309fee4,8711.72
1597,py-87ec2f4,4314.80
1598,py-9c19a2a,1531.63
1599,py-83e8ef5,744.60
1600,py-9e984c1,3430.49
1601,py-c559da2,7236.16
1602,py-1bc0249,7457.39
1603,py-f317393,4576.13
1604,py-a368b0d,1315.07
1605,py-f18a6d1,3871.26
1606,py-495dabf,1497.48
1607,py-9597353,4533.49
1608,py-faafda6,1754.81
1609,py-a2cc63e,8956.32
1610,py-a14ac55,1344.99
1611,py-7a6a74c,4837.57
1612,py-52947e0,3371.24
1613,py-69d658d,3666.29
1614,py-e9fd7c2,4545.68
1615,py-71a58e8,4041.79
1616,py-962e56a,4138.80
1617,py-297fa77,6356.25
1618,py-f60bb6b,2403.37
1619,py-d1dc3a8,7312.19
1620,py-806beaf,2251.66
1621,py-4462bf0,8009.23
1622,py-c7af092,4449.79
1623,py-fc52859,9046.38
1624,py-9327969,2730.32
1625,py-a981f2b,2154.14
1626,py-bc57386,5702.17
1627,py-97d0145,1529.96
1628,py-efb76cf,3483.73
1629,py-5c50b4d,2730.16
1630,py-46031b3,8206.84
1631,py-6ba3af5,8219.20
1632,py-0771fc6,8667.74
1633,py-21fe5b8,3583.58
1634,py-6dd4e10,4503.03
1635,py-42a3964,4847.81
1636,py-1c54985,8797.91
1637,py-52c5189,6694.36
1638,py-7e23052,8727.49
1639,py-3c1e4bd,750.14
1640,py-84f0f20,8332.79
1641,py-10c272d,9501.28
1642,py-81c650c,8923.77
1643,py-f670ef5,3754.24
1644,py-89f03f7,6571.50
1645,py-c1fea27,7720.98
1646,py-e4873aa,2826.64
1647,py-8d420fa,3557.62
1648,py-7437d13,3111.21
1649,py-96de254,4360.06
1650,py-973a5f0,9266.21
1651,py-be3e9d3,8599.11
1652,py-207f880,8352.84
1653,py-b147a61,8788.87
1654,py-9d26823,6820.16
1655,py-cc42acc,9735.69
1656,py-712a3c9,6833.44
1657,py-a40511c,1839.05
1658,py-c056079,1152.75
1659,py-e169600,697.01
1660,py-9a44005,6365.95
1661,py-7d12b66,6665.65
1662,py-b2531e7,1707.38
1663,py-e449b93,3638.95
1664,py-4f398cb,2157.07
1665,py-e8d92f9,4256.93
1666,py-86d7c8a,5969.37
1667,py-158fc2d,7228.12
1668,py-b0f2ad4,5711.33
1669,py-cdf1035,8225.10
1670,py-1485100,5260.74
1671,py-647c722,3401.85
1672,py-2451041,9227.79
1673,py-a0f3601,451.23
1674,py-757f843,7242.16
1675,py-64f1f27,8361.00
1676,py-831c2f8,9772.29
1677,py-08e6bea,8025.45
1678,py-2cb6b10,705.04
1679,py-e638471,7351.52
1680,py-11d0e62,1552.08
1681,py-f50a6c0,412.66
1682,py-6a81681,4728.78
1683,py-fddd793,957.29
1684,py-1ef91c2,4875.58
1685,py-5d79099,4540.34
1686,py-b618c32,1831.09
1687,py-7fea637,5302.92
1688,py-ae614c5,5572.44
1689,py-7c4ede3,9668.04
1690,py-d43ab11,9026.39
1691,py-8303a79,4928.58
1692,py-4921f95,100.90
1693,py-b59a51a,2664.34
1694,py-26751be,3322.25
1695,py-e721a54,8584.54
1696,py-5cf21ce,5368.93
1697,py-673271c,2379.45
1698,py-9fe97ff,7790.57
1699,py-ef2a4be,2006.63
1700,py-01e00f2,4202.73
1701,py-15231a7,8511.15
1702,py-b9f94c7,3301.96
1703,py-375c713,2324.34
1704,py-a588a61,8878.24
1705,py-2a27b81,8780.71
1706,py-8bb88f8,1384.78
1707,py-02f0390,542.29
1708,py-c59b469,1649.59
1709,py-52d080a,5447.42
1710,py-5a142a5,4263.89
1711,py-a941493,4392.97
1712,py-a51c896,9716.41
1713,py-464d828,8718.61
1714,py-798ed7d,8556.27
1715,py-0efbe98,8388.63
1716,py-66be31e,8702.30
1717,py-8b57000,7401.09
1718,py-fc6709b,5333.33
1719,py-f3144ce,579.01
1720,py-acab011,3393.53
1721,py-28dc6b0,4857.46
1722,py-404dcc9,5272.80
1723,py-8725fb7,1219.41
1724,py-62889e7,5734.58
1725,py-3e7e022,8921.42
1726,py-74563ba,5606.61
1727,py-515ab26,9835.63
1728,py-7137deb,5864.64
1729,py-25e2a30,7663.33
1730,py-851300e,4858.52
1731,py-b29eed4,5315.67
1732,py-270edd6,4592.72
1733,py-4fa53be,9129.50
1734,py-ab2b41c,382.88
1735,py-c4492cb,337.63
1736,py-c0d0e46,6348.99
1737,py-70ece1e,7081.49
1738,py-84c6494,4737.12
1739,py-752d25a,1302.47
1740,py-54f5f40,1073.57
1741,py-b3b43ae,7102.47
1742,py-6e62a99,1118.01
1743,py-955a158,429.49
1744,py-418ef61,8137.82
1745,py-97d9811,2975.01
1746,py-442cde8,7767.78
1747,py-3e15cc1,4979.84
1748,py-54e36c5,936.79
1749,py-fc9b003,1249.39
1750,py-6a5dfac,1206.06
1751,py-b3bbccd,9798.40
1752,py-11c484e,8211.12
1753,py-a63fc8c,8592.99
1754,py-231141b,9396.83
1755,py-d8d31bd,7495.24
1756,py-cefab44,7495.95
1757,py-d2cdf04,754.72
1758,py-2612aa8,4083.33
1759,py-ba1b3eb,3309.97
1760,py-e22dd5d,3775.93
1761,py-7283518,3826.31
1762,py-17ed8ab,2136.49
1763,py-df9028f,5215.21
1764,py-94e4451,5468.65
1765,py-8698ff9,5876.33
1766,py-96a93ba,2460.70
1767,py-e8fd4a8,992.72
1768,py-db29450,2923.42
1769,py-7eb7eab,6233.05
1770,py-e5a4d6b,4197.04
1771,py-21be9a4,8182.18
1772,py-2995704,2636.78
1773,py-4abe17a,8418.87
1774,py-f0bda02,5300.60
1775,py-36d7534,9519.91
1776,py-7dd0240,1685.14
1777,py-e9b73bc,1191.02
1778,py-6709e8d,1809.12
1779,py-8c01a75,6930.79
1780,py-f63f65b,519.28
1781,py-8b6a80c,8543.78
1782,py-4a2ddf1,1305.57
1783,py-b865367,542.27
1784,py-365d177,1451.00
1785,py-393c55a,1529.48
1786,py-6449f44,9700.09
1787,py-d860bd1,3708.76
1788,py-db957c6,3612.41
1789,py-ecd62de,7708.30
1790,py-d254144,8089.73
1791,py-bf201d5,6931.34
1792,py-0523352,9559.23
1793,py-c8cbd66,3720.13
1794,py-59e0b26,9336.03
1795,py-0731460,1862.94
1796,py-90599c8,6570.42
1797,py-8d9fc23,6293.76
1798,py-ac5dab2,4187.85
1799,py-0533a88,2681.53
1800,py-f39ae9f,4331.51
1801,py-cd14821,7319.68
1802,py-dc40b71,283.06
1803,py-3fab589,3021.97
1804,py-90e1357,5227.86
1805,py-7ffd85d,554.18
1806,py-d1e946f,9458.97
1807,py-1f1baa5,2659.06
1808,py-39027df,4425.37
1809,py-645098b,7293.96
1810,py-6e79ed0,3166.53
1811,py-09b15d4,5420.01
1812,py-5b6ba13,9473.43
1813,py-f542eae,5307.97
1814,py-155fa09,2088.43
1815,py-f0bbac6,8743.48
1816,py-faacbcd,1415.46
1817,py-f4a4da9,1254.79
1818,py-f5c3dd7,8706.24
1819,py-17c3433,3107.61
1820,py-f2d887e,6548.48
1821,py-596dedf,5541.62
1822,py-0e087ec,2960.31
1823,py-14cfdb5,7692.67
1824,py-2647c1d,1808.76
1825,py-ed519da,7867.43
1826,py-f442d33,1985.25
1827,py-fface83,2749.07
1828,py-4496bf2,5719.37
1829,py-aa2a773,3410.55
1830,py-069654d,179.27
1831,py-e0ab531,7331.49
1832,py-61b1fb3,6816.91
1833,py-9a1de01,8514.26
1834,py-d757719,6468.56
1835,py-dfce068,4447.17
1836,py-f26dab9,411.82
1837,py-85f007f,4968.45
1838,py-d765758,3093.14
1839,py-728f206,4466.58
1840,py-201d728,7162.87
1841,py-e8dfff4,8672.70
1842,py-57c0531,3461.90
1843,py-4888241,6114.46
